,Algorithm,Samples,Score,Iterations
173,GENETIC,20,1480.2464923274474,8051.0
174,GENETIC,20,1480.2464923274474,8252.0
175,GENETIC,20,1480.2464923274474,8453.0
176,GENETIC,20,1480.2464923274474,8654.0
177,GENETIC,20,1481.467622505776,8856.0
178,GENETIC,20,1481.467622505776,9057.0
179,GENETIC,20,1481.467622505776,9258.0
180,GENETIC,20,1481.467622505776,9459.0
181,GENETIC,20,1481.467622505776,9660.0
182,GENETIC,20,1481.467622505776,9861.0
183,GENETIC,20,1481.467622505776,10062.0
184,GENETIC,20,1481.467622505776,10263.0
185,GENETIC,20,1481.467622505776,10464.0
186,GENETIC,20,1481.467622505776,10665.0
187,GENETIC,20,1481.467622505776,10866.0
188,MIMIC,20,1342.8780951699296,402.0
189,MIMIC,20,1425.0015224472374,604.0
190,MIMIC,20,1425.0015224472374,805.0
191,MIMIC,20,1425.0015224472374,1006.0
192,MIMIC,20,1425.0015224472374,1207.0
193,MIMIC,20,1425.0015224472374,1408.0
194,MIMIC,20,1425.0015224472374,1609.0
195,MIMIC,20,1425.0015224472374,1810.0
196,MIMIC,20,1425.0015224472374,2011.0
197,MIMIC,20,1425.0015224472374,2212.0
198,MIMIC,20,1425.0015224472374,2413.0
199,MIMIC,20,1425.0015224472374,2614.0
200,SIMANNEAL,20,1104.4463273447748,2.0
201,SIMANNEAL,20,1104.4463273447748,3.0
202,SIMANNEAL,20,1104.4463273447748,4.0
203,SIMANNEAL,20,1122.4316484263345,6.0
204,SIMANNEAL,20,1122.4316484263345,7.0
205,SIMANNEAL,20,1160.9239838067263,9.0
206,SIMANNEAL,20,1221.5264142659828,11.0
207,SIMANNEAL,20,1221.5264142659828,12.0
208,SIMANNEAL,20,1221.5264142659828,13.0
209,SIMANNEAL,20,1221.5264142659828,14.0
210,SIMANNEAL,20,1254.6561637883644,16.0
211,SIMANNEAL,20,1254.6561637883644,17.0
212,SIMANNEAL,20,1254.6561637883644,18.0
213,SIMANNEAL,20,1254.6561637883644,19.0
214,SIMANNEAL,20,1254.6561637883644,20.0
215,SIMANNEAL,20,1254.6561637883644,21.0
216,SIMANNEAL,20,1254.6561637883644,22.0
217,SIMANNEAL,20,1264.198722759757,24.0
218,SIMANNEAL,20,1264.198722759757,25.0
219,SIMANNEAL,20,1264.198722759757,26.0
220,SIMANNEAL,20,1273.6159406990298,28.0
221,SIMANNEAL,20,1274.509822026984,30.0
222,SIMANNEAL,20,1274.509822026984,31.0
223,SIMANNEAL,20,1274.509822026984,32.0
224,SIMANNEAL,20,1274.509822026984,33.0
225,SIMANNEAL,20,1308.8947145735094,35.0
226,SIMANNEAL,20,1308.8947145735094,36.0
227,SIMANNEAL,20,1308.8947145735094,37.0
228,SIMANNEAL,20,1308.8947145735094,38.0
229,SIMANNEAL,20,1308.8947145735094,39.0
230,SIMANNEAL,20,1308.8947145735094,40.0
231,SIMANNEAL,20,1308.8947145735094,41.0
232,SIMANNEAL,20,1308.8947145735094,42.0
233,SIMANNEAL,20,1308.8947145735094,43.0
234,SIMANNEAL,20,1308.8947145735094,44.0
235,SIMANNEAL,20,1308.8947145735094,45.0
236,RHC,30,1348.1573880876135,1.0
237,RHC,30,1403.186076189485,3.0
238,RHC,30,1442.1600187322267,5.0
239,RHC,30,1445.0395589226398,7.0
240,RHC,30,1529.6620410945313,9.0
241,RHC,30,1550.0954286373915,11.0
242,RHC,30,1576.920294888543,13.0
243,RHC,30,1604.3845505266981,15.0
244,RHC,30,1609.0758847826032,17.0
245,RHC,30,1609.0758847826032,18.0
246,RHC,30,1609.0758847826032,19.0
247,RHC,30,1609.0758847826032,20.0
248,RHC,30,1609.0758847826032,21.0
249,RHC,30,1611.1240041516007,23.0
250,RHC,30,1611.1240041516007,24.0
251,RHC,30,1611.1240041516007,25.0
252,RHC,30,1648.035700622023,27.0
253,RHC,30,1648.035700622023,28.0
254,RHC,30,1648.035700622023,29.0
255,RHC,30,1651.9133093913326,31.0
256,RHC,30,1676.5598421581367,33.0
257,RHC,30,1676.5598421581367,34.0
258,RHC,30,1676.5598421581367,35.0
259,RHC,30,1700.6882600736653,37.0
260,RHC,30,1750.549088947304,39.0
261,RHC,30,1750.549088947304,40.0
262,RHC,30,1755.4454788497465,42.0
263,RHC,30,1755.4454788497465,43.0
264,RHC,30,1769.273815840032,45.0
265,RHC,30,1769.273815840032,46.0
266,RHC,30,1769.273815840032,47.0
267,RHC,30,1769.273815840032,48.0
268,RHC,30,1769.273815840032,49.0
269,RHC,30,1769.273815840032,50.0
270,RHC,30,1769.273815840032,51.0
271,RHC,30,1769.273815840032,52.0
272,RHC,30,1769.273815840032,53.0
273,RHC,30,1769.273815840032,54.0
274,RHC,30,1814.1749880159055,56.0
275,RHC,30,1814.1749880159055,57.0
276,RHC,30,1814.1749880159055,58.0
277,RHC,30,1814.1749880159055,59.0
278,RHC,30,1814.1749880159055,60.0
279,RHC,30,1814.1749880159055,61.0
280,RHC,30,1814.1749880159055,62.0
281,RHC,30,1814.1749880159055,63.0
282,RHC,30,1814.1749880159055,64.0
283,RHC,30,1814.1749880159055,65.0
284,RHC,30,1814.1749880159055,66.0
285,GENETIC,30,1744.009101525563,402.0
286,GENETIC,30,1744.009101525563,603.0
287,GENETIC,30,1744.009101525563,804.0
288,GENETIC,30,1746.7383037433672,1006.0
289,GENETIC,30,1777.7634969941414,1208.0
290,GENETIC,30,1799.5268063568474,1410.0
291,GENETIC,30,1804.6302472433092,1612.0
292,GENETIC,30,1823.1638056232161,1814.0
293,GENETIC,30,1823.1638056232161,2015.0
294,GENETIC,30,1827.272490964311,2217.0
295,GENETIC,30,1827.272490964311,2418.0
296,GENETIC,30,1863.9666679550432,2620.0
297,GENETIC,30,1863.9666679550432,2821.0
298,GENETIC,30,1863.9666679550432,3022.0
299,GENETIC,30,1870.0638645331796,3224.0
300,GENETIC,30,1870.0638645331796,3425.0
301,GENETIC,30,1876.849333100955,3627.0
302,GENETIC,30,1892.09966752623,3829.0
303,GENETIC,30,1892.09966752623,4030.0
304,GENETIC,30,1892.09966752623,4231.0
305,GENETIC,30,1892.09966752623,4432.0
306,GENETIC,30,1892.09966752623,4633.0
307,GENETIC,30,1892.09966752623,4834.0
308,GENETIC,30,1892.09966752623,5035.0
309,GENETIC,30,1892.09966752623,5236.0
310,GENETIC,30,1892.09966752623,5437.0
311,GENETIC,30,1892.09966752623,5638.0
312,GENETIC,30,1892.09966752623,5839.0
313,MIMIC,30,1688.3249167251597,402.0
314,MIMIC,30,1714.240782461458,604.0
315,MIMIC,30,1743.8493468691838,806.0
316,MIMIC,30,1743.8493468691838,1007.0
317,MIMIC,30,1763.4297698077253,1209.0
318,MIMIC,30,1763.4297698077253,1410.0
319,MIMIC,30,1763.4297698077253,1611.0
320,MIMIC,30,1763.4297698077253,1812.0
321,MIMIC,30,1763.4297698077253,2013.0
322,MIMIC,30,1763.4297698077253,2214.0
323,MIMIC,30,1763.4297698077253,2415.0
324,MIMIC,30,1763.4297698077253,2616.0
325,MIMIC,30,1763.4297698077253,2817.0
326,MIMIC,30,1763.4297698077253,3018.0
327,MIMIC,30,1763.4297698077253,3219.0
328,SIMANNEAL,30,1348.1573880876135,1.0
329,SIMANNEAL,30,1427.8360164950243,3.0
330,SIMANNEAL,30,1448.3250892290991,5.0
331,SIMANNEAL,30,1472.9186333433145,7.0
332,SIMANNEAL,30,1474.676854735156,9.0
333,SIMANNEAL,30,1495.1102422780161,11.0
334,SIMANNEAL,30,1495.1102422780161,12.0
335,SIMANNEAL,30,1495.1102422780161,13.0
336,SIMANNEAL,30,1578.2029768656907,15.0
337,SIMANNEAL,30,1578.2029768656907,16.0
338,SIMANNEAL,30,1578.2029768656907,17.0
339,SIMANNEAL,30,1578.2029768656907,18.0
340,SIMANNEAL,30,1578.2029768656907,19.0
341,SIMANNEAL,30,1578.2029768656907,20.0
342,SIMANNEAL,30,1587.7420009016917,22.0
343,SIMANNEAL,30,1643.135297294435,24.0
344,SIMANNEAL,30,1643.135297294435,25.0
345,SIMANNEAL,30,1643.135297294435,26.0
346,SIMANNEAL,30,1649.8443749007015,28.0
347,SIMANNEAL,30,1649.8443749007015,29.0
348,SIMANNEAL,30,1649.8443749007015,30.0
349,SIMANNEAL,30,1697.4280378717633,32.0
350,SIMANNEAL,30,1718.0263733023028,34.0
351,SIMANNEAL,30,1720.5536432884842,36.0
352,SIMANNEAL,30,1720.5536432884842,37.0
353,SIMANNEAL,30,1720.5536432884842,38.0
354,SIMANNEAL,30,1720.5536432884842,39.0
355,SIMANNEAL,30,1720.5536432884842,40.0
356,SIMANNEAL,30,1720.5536432884842,41.0
357,SIMANNEAL,30,1731.1566171185193,43.0
358,SIMANNEAL,30,1731.1566171185193,44.0
359,SIMANNEAL,30,1731.1566171185193,45.0
360,SIMANNEAL,30,1768.4113153803785,47.0
361,SIMANNEAL,30,1768.4113153803785,48.0
362,SIMANNEAL,30,1768.4113153803785,49.0
363,SIMANNEAL,30,1768.4113153803785,50.0
364,SIMANNEAL,30,1768.4113153803785,51.0
365,SIMANNEAL,30,1768.4113153803785,52.0
366,SIMANNEAL,30,1768.4113153803785,53.0
367,SIMANNEAL,30,1768.4113153803785,54.0
368,SIMANNEAL,30,1768.4113153803785,55.0
369,SIMANNEAL,30,1768.4113153803785,56.0
370,SIMANNEAL,30,1768.4113153803785,57.0
371,RHC,40,2262.8509388878692,2.0
372,RHC,40,2262.8509388878692,3.0
373,RHC,40,2267.6227828653537,5.0
374,RHC,40,2267.6227828653537,6.0
375,RHC,40,2267.6227828653537,7.0
376,RHC,40,2267.6227828653537,8.0
377,RHC,40,2267.6227828653537,9.0
378,RHC,40,2267.6227828653537,10.0
379,RHC,40,2267.6227828653537,11.0
380,RHC,40,2267.6227828653537,12.0
381,RHC,40,2267.6227828653537,13.0
382,RHC,40,2267.6227828653537,14.0
383,RHC,40,2267.6227828653537,15.0
384,GENETIC,40,2394.7788875896467,402.0
385,GENETIC,40,2408.9420520128424,604.0
386,GENETIC,40,2422.7051513765264,806.0
387,GENETIC,40,2424.5817546998305,1008.0
388,GENETIC,40,2456.871767570413,1210.0
389,GENETIC,40,2457.26807625102,1412.0
390,GENETIC,40,2483.2100403950535,1614.0
391,GENETIC,40,2493.8499436830516,1816.0
392,GENETIC,40,2493.8499436830516,2017.0
393,GENETIC,40,2506.2713171966207,2219.0
394,GENETIC,40,2568.2798158531114,2421.0
395,GENETIC,40,2568.2798158531114,2622.0
396,GENETIC,40,2568.2798158531114,2823.0
397,GENETIC,40,2568.2798158531114,3024.0
398,GENETIC,40,2590.793330658961,3226.0
399,GENETIC,40,2590.793330658961,3427.0
400,GENETIC,40,2590.793330658961,3628.0
401,GENETIC,40,2600.4505112770903,3830.0
402,GENETIC,40,2655.345355345432,4032.0
403,GENETIC,40,2655.345355345432,4233.0
404,GENETIC,40,2655.345355345432,4434.0
405,GENETIC,40,2655.345355345432,4635.0
406,GENETIC,40,2655.345355345432,4836.0
407,GENETIC,40,2655.345355345432,5037.0
408,GENETIC,40,2663.037959935777,5239.0
409,GENETIC,40,2663.037959935777,5440.0
410,GENETIC,40,2663.037959935777,5641.0
411,GENETIC,40,2663.037959935777,5842.0
412,GENETIC,40,2663.037959935777,6043.0
413,GENETIC,40,2663.037959935777,6244.0
414,GENETIC,40,2712.6296983383454,6446.0
415,GENETIC,40,2712.6296983383454,6647.0
416,GENETIC,40,2712.6296983383454,6848.0
417,GENETIC,40,2712.6296983383454,7049.0
418,GENETIC,40,2712.6296983383454,7250.0
419,GENETIC,40,2712.6296983383454,7451.0
420,GENETIC,40,2712.6296983383454,7652.0
421,GENETIC,40,2712.6296983383454,7853.0
422,GENETIC,40,2712.6296983383454,8054.0
423,GENETIC,40,2712.6296983383454,8255.0
424,GENETIC,40,2719.314632926722,8457.0
425,GENETIC,40,2719.314632926722,8658.0
426,GENETIC,40,2719.314632926722,8859.0
427,GENETIC,40,2719.314632926722,9060.0
428,GENETIC,40,2719.314632926722,9261.0
429,GENETIC,40,2719.314632926722,9462.0
430,GENETIC,40,2719.9919144200403,9664.0
431,GENETIC,40,2719.9919144200403,9865.0
432,GENETIC,40,2719.9919144200403,10066.0
433,GENETIC,40,2719.9919144200403,10267.0
434,GENETIC,40,2724.9470968374317,10469.0
435,GENETIC,40,2725.5942034240506,10671.0
436,GENETIC,40,2725.5942034240506,10872.0
437,GENETIC,40,2732.7065874384066,11074.0
438,GENETIC,40,2732.7065874384066,11275.0
439,GENETIC,40,2732.7065874384066,11476.0
440,GENETIC,40,2732.7065874384066,11677.0
441,GENETIC,40,2732.7065874384066,11878.0
442,GENETIC,40,2738.651805652441,12080.0
443,GENETIC,40,2738.651805652441,12281.0
444,GENETIC,40,2743.4439329035526,12483.0
445,GENETIC,40,2756.1140865399257,12685.0
446,GENETIC,40,2756.1140865399257,12886.0
447,GENETIC,40,2756.1140865399257,13087.0
448,GENETIC,40,2767.797073491609,13289.0
449,GENETIC,40,2767.797073491609,13490.0
450,GENETIC,40,2771.5515394639106,13692.0
451,GENETIC,40,2771.5515394639106,13893.0
452,GENETIC,40,2771.5515394639106,14094.0
453,GENETIC,40,2771.5515394639106,14295.0
454,GENETIC,40,2771.5515394639106,14496.0
455,GENETIC,40,2785.1264166889705,14698.0
456,GENETIC,40,2785.1264166889705,14899.0
457,GENETIC,40,2785.1264166889705,15100.0
458,GENETIC,40,2790.904378019409,15302.0
459,GENETIC,40,2790.904378019409,15503.0
460,GENETIC,40,2790.904378019409,15704.0
461,GENETIC,40,2790.904378019409,15905.0
462,GENETIC,40,2790.951255189314,16107.0
463,GENETIC,40,2803.8134604825555,16309.0
464,GENETIC,40,2803.8134604825555,16510.0
465,GENETIC,40,2803.8134604825555,16711.0
466,GENETIC,40,2825.0054462803555,16913.0
467,GENETIC,40,2825.0054462803555,17114.0
468,GENETIC,40,2825.0054462803555,17315.0
469,GENETIC,40,2825.0054462803555,17516.0
470,GENETIC,40,2825.0054462803555,17717.0
471,GENETIC,40,2826.426318941081,17919.0
472,GENETIC,40,2826.426318941081,18120.0
473,GENETIC,40,2827.0951930854826,18322.0
474,GENETIC,40,2827.0951930854826,18523.0
475,GENETIC,40,2827.0951930854826,18724.0
476,GENETIC,40,2827.0951930854826,18925.0
477,GENETIC,40,2827.0951930854826,19126.0
478,GENETIC,40,2827.0951930854826,19327.0
479,GENETIC,40,2827.0951930854826,19528.0
480,GENETIC,40,2830.852638029904,19730.0
481,GENETIC,40,2830.852638029904,19931.0
482,GENETIC,40,2830.852638029904,20132.0
483,GENETIC,40,2830.852638029904,20333.0
484,GENETIC,40,2839.7373513872626,20535.0
485,GENETIC,40,2839.7373513872626,20736.0
486,GENETIC,40,2839.7373513872626,20937.0
487,GENETIC,40,2839.7373513872626,21138.0
488,GENETIC,40,2839.7373513872626,21339.0
489,GENETIC,40,2839.7373513872626,21540.0
490,GENETIC,40,2839.7373513872626,21741.0
491,GENETIC,40,2841.8270981923897,21943.0
492,GENETIC,40,2841.8270981923897,22144.0
493,GENETIC,40,2841.8270981923897,22345.0
494,GENETIC,40,2841.8270981923897,22546.0
495,GENETIC,40,2841.8270981923897,22747.0
496,GENETIC,40,2841.8270981923897,22948.0
497,GENETIC,40,2848.0426866546804,23150.0
498,GENETIC,40,2848.0426866546804,23351.0
499,GENETIC,40,2859.121621017502,23553.0
500,GENETIC,40,2859.121621017502,23754.0
501,GENETIC,40,2859.121621017502,23955.0
502,GENETIC,40,2859.121621017502,24156.0
503,GENETIC,40,2859.121621017502,24357.0
504,GENETIC,40,2859.121621017502,24558.0
505,GENETIC,40,2859.121621017502,24759.0
506,GENETIC,40,2859.121621017502,24960.0
507,GENETIC,40,2859.121621017502,25161.0
508,GENETIC,40,2859.121621017502,25362.0
509,GENETIC,40,2859.121621017502,25563.0
510,MIMIC,40,2542.6279540659766,402.0
